age,asvab2,asvab3,asvab4,asvab5,asvab6,asvabc,catgov,catpri,catse,collbarg,earn,earnf,educaa,educba,educdo,educged,educhsd,educmast,educphd,educprof,ethblack,ethhisp,ethwhite,faithc,faithj,faithn,faitho,faithp,height,hgc,hgcf,hgcm,hours,id,l14coun,l14farm,l14town,lgearn,library,male,pov78,regnc,regne,regs,regw,res14no,res14oc,res14so,siblings,tenure,urban,weight85,weight94
33,59,54,50,57,53,54,0,1,0,0,8.2399988634756,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,12,12,49,5435,0,1,0,2.10900020599365,0,1,0,1,0,0,0,1,0,0,2,0.939999997615814,0,165,200
34,47,54,41,51,57,47,1,0,0,1,16.2499990715245,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,71,13,12,12,40,4409,0,0,1,2.78809285163879,1,1,0,0,0,0,1,1,0,0,3,4.80999994277954,1,185,190
36,61,44,56,53,53,54,0,1,0,0,21.5299993024316,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,71,16,16,15,50,2868,0,0,1,3.06944727897644,1,1,0,0,1,0,0,1,0,0,5,16.6200008392334,1,172,176
37,61,60,53,60,42,59,0,1,0,0,13.8000000829641,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,73,14,7,4,40,2774,0,1,0,2.62466859817505,0,1,0,0,0,1,0,0,0,1,5,15.3699998855591,0,205,215
36,46,44,47,43,46,46,0,1,0,0,11.9199992864559,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,12,12,40,2535,0,0,1,2.47821760177612,0,1,0,1,0,0,0,1,0,0,4,6.76999998092651,0,175,170
31,42,52,44,49,47,46,0,1,0,0,14.7900013549001,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,73,14,12,12,52,5540,1,0,0,2.69395136833191,0,1,0,0,0,1,0,0,0,1,1,7.98000001907349,0,165,188
33,39,43,44,52,42,41,0,1,0,1,8.49999985851168,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,68,12,12,14,40,1386,0,0,1,2.14006614685059,1,1,1,0,0,1,0,1,0,0,4,1,1,155,170
33,59,50,56,58,53,56,0,1,0,0,15.0000007485731,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,70,12,12,11,56,5362,0,0,1,2.70805025100708,1,1,0,0,0,0,1,1,0,0,3,8.42000007629395,1,150,160
32,46,51,41,48,47,46,1,0,0,0,16.6000001473481,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68,12,12,12,40,2256,1,0,0,2.80940270423889,0,1,0,0,0,1,0,0,0,1,1,10.789999961853,0,190,213
29,42,30,29,27,46,32,0,1,0,0,5.24999980647442,12.558706660424,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,63,13,10,14,41,11833,0,0,1,1.65822803974152,1,1,0,0,0,1,0,0,0,1,4,0.119999997317791,1,140,145
34,43,54,50,46,32,49,0,1,0,0,9.00000035701358,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,70,12,8,10,40,3202,0,0,1,2.19722461700439,0,1,0,0,1,0,0,1,0,0,4,2.59999990463257,1,180,220
31,51,51,59,52,54,54,0,1,0,0,8.88999944142818,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,71,18,12,16,40,1046,0,0,1,2.18492698669434,1,1,0,1,0,0,0,1,0,0,1,0.270000010728836,1,140,155
36,66,57,59,62,60,62,1,0,0,1,16.8799991108479,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,71,18,18,16,40,11990,0,0,1,2.82612943649292,1,1,0,0,0,1,0,1,0,0,2,1.89999997615814,1,175,185
37,62,55,47,54,57,56,0,1,0,1,12.8499995058784,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,67,12,8,12,40,3232,0,0,1,2.55334377288818,0,1,0,0,1,0,0,1,0,0,4,12.5,1,185,205
32,39,29,29,27,22,30,0,1,0,0,4.50000016993585,7.1934336948822,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,67,8,5,5,40,2658,0,0,1,1.5040774345398,0,1,1,0,0,1,0,0,0,1,3,0.270000010728836,1,185,200
30,66,52,59,62,65,60,0,1,0,0,19.2299977611586,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,71,16,18,13,40,2985,0,0,1,2.95647144317627,1,1,0,0,1,0,0,1,0,0,3,5.80999994277954,1,162,180
31,59,55,62,58,46,60,0,1,0,0,12.729998395708,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,72,12,12,12,48,2517,0,0,1,2.5439612865448,1,1,#N/A,1,0,0,0,0,0,1,3,3.09999990463257,1,195,215
30,38,41,35,30,39,37,0,1,0,0,7.50000036000163,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,74,12,7,12,40,5211,1,0,0,2.01490306854248,1,1,0,0,0,0,1,1,0,0,3,1.37999999523163,1,170,185
32,42,26,26,51,50,29,0,1,0,0,6.99999962979244,9.33954288109891,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,65,10,11,12,40,3632,0,0,1,1.94591009616852,1,1,0,1,0,0,0,1,0,0,5,5.25,1,125,135
30,57,42,50,53,49,50,0,0,1,0,14.4199989125223,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,69,18,16,15,40,2871,0,0,1,2.66861605644226,1,1,0,0,1,0,0,1,0,0,5,1.64999997615814,1,170,180
33,32,25,23,26,28,24,0,1,0,0,6.00000013043245,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,73,12,8,9,45,5608,1,0,0,1.7917594909668,1,1,0,0,0,1,0,0,0,1,1,0.980000019073486,1,185,220
31,38,25,29,29,32,29,0,1,0,0,14.2800001609925,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,68,12,12,11,56,11829,0,0,1,2.65885996818542,1,1,1,0,0,1,0,0,0,1,7,4.40000009536743,1,175,240
34,64,61,62,57,60,63,0,1,0,0,19.2299977611586,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67,16,12,11,40,796,1,0,0,2.95647144317627,1,1,0,1,0,0,0,1,0,0,2,5.05999994277954,1,180,192
31,66,54,56,44,45,60,0,1,0,0,10.4300000077959,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,73,12,10,9,40,2787,0,0,1,2.34468626976013,1,1,0,0,0,1,0,0,0,1,2,6.63000011444092,1,200,205
31,51,56,56,40,47,54,0,1,0,0,7.50000036000163,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,71,14,12,12,40,2041,0,0,1,2.01490306854248,1,1,0,1,0,0,0,1,0,0,5,0.540000021457672,1,155,150
30,35,41,35,37,30,35,0,1,0,0,5.00000015035391,7.1934336948822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,74,8,12,10,40,4736,0,0,1,1.60943794250488,1,1,1,1,0,0,0,1,0,0,1,0.419999986886978,0,168,170
37,64,60,59,44,38,62,0,1,0,0,12.5000007279614,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69,14,16,16,40,1097,0,0,1,2.52572870254517,1,1,0,0,0,1,0,0,0,1,4,5.42000007629395,1,185,200
33,45,31,35,52,52,35,0,1,0,0,38.5700041654973,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,72,12,14,9,70,4489,0,0,1,3.65247488021851,1,1,0,1,0,0,0,1,0,0,4,5,1,172,180
33,40,52,50,40,39,47,0,1,0,0,14.4199989125223,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70,14,9,10,40,800,0,0,1,2.66861605644226,1,1,0,1,0,0,0,1,0,0,3,14.710000038147,1,165,185
30,46,41,35,47,45,40,0,1,0,0,10.0000003197544,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,74,12,11,12,60,5106,0,0,1,2.30258512496948,0,1,0,0,0,1,0,0,0,1,6,2.19000005722046,1,160,175
32,66,60,62,53,54,65,0,0,1,0,10.4800003054442,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,75,16,12,12,55,3811,0,1,0,2.34946870803833,1,1,#N/A,1,0,0,0,1,0,0,2,2.55999994277954,1,210,230
37,65,61,53,58,50,61,0,1,0,0,9.00000035701358,14.7048158466407,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,15,10,11,40,899,1,0,0,2.19722461700439,1,1,0,1,0,0,0,1,0,0,7,0.600000023841858,1,180,185
34,40,57,56,44,54,51,0,1,0,1,17.6599988108166,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,71,12,12,12,40,4547,0,0,1,2.87130212783813,1,1,0,0,0,0,1,1,0,0,5,0.0199999995529652,1,210,234
36,40,29,29,47,29,31,0,1,0,1,19.9500001483526,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,12,0,0,40,11754,1,0,0,2.99322915077209,0,1,0,0,1,0,0,0,1,0,2,10,1,165,175
32,50,41,59,56,50,50,0,1,0,0,6.50000022039036,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,66,12,6,5,40,5470,0,0,1,1.8718022108078,0,1,1,0,0,1,0,0,0,1,10,2.11999988555908,1,130,140
36,57,55,56,58,66,57,0,1,0,0,13.599999442366,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,70,13,8,10,40,5698,0,0,1,2.6100697517395,1,1,0,0,0,0,1,1,0,0,6,12.8999996185303,1,170,175
37,42,51,38,35,29,43,0,0,1,0,29.8999970361543,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68,12,12,12,35,4601,0,0,1,3.39785838127136,1,1,0,0,0,0,1,1,0,0,3,2.23000001907349,1,140,150
37,50,51,41,53,34,47,0,1,0,0,12.0000002837208,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,67,12,12,12,48,2401,0,0,1,2.4849066734314,0,1,0,0,0,0,1,1,0,0,2,12.6000003814697,1,175,200
31,54,56,44,46,42,51,0,1,0,0,12.0000002837208,11.4856520673156,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,71,12,8,11,40,4752,1,0,0,2.4849066734314,1,1,0,1,0,0,0,1,0,0,6,1.44000005722046,1,160,170
30,51,51,56,48,48,53,0,1,0,0,11.5299990227865,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,68,18,14,12,55,5039,0,0,1,2.44495224952698,1,1,#N/A,0,0,1,0,0,0,1,1,2.23000001907349,1,145,155
31,50,61,62,62,46,59,0,0,1,0,11.5299990227865,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70,16,16,12,40,3968,0,0,1,2.44495224952698,1,1,0,0,0,1,0,0,0,1,0,8.89999961853027,1,145,164
35,65,57,62,62,64,62,0,1,0,0,32.0499965966836,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,71,18,14,14,60,3017,0,0,1,3.46729707717895,1,1,#N/A,0,1,0,0,1,0,0,4,3.96000003814697,1,170,180
35,66,61,56,61,55,62,0,1,0,0,20.7099968195207,13.6317612535323,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,67,14,20,12,40,11892,0,0,1,3.03061652183533,0,1,0,0,0,0,1,1,0,0,2,4.61999988555908,1,130,140
33,34,31,29,42,48,29,0,1,0,0,6.99999962979244,9.33954288109891,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,66,10,8,8,45,11904,0,0,1,1.94591009616852,0,1,1,0,0,0,1,1,0,0,7,0.349999994039536,1,130,160
30,47,48,44,52,48,46,0,1,0,0,14.2800001609925,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69,17,15,12,70,1952,1,0,0,2.65885996818542,1,1,0,0,0,1,0,1,0,0,2,3.88000011444092,1,183,180
30,49,48,59,47,51,52,0,1,0,0,14.4199989125223,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,16,13,16,40,3463,0,0,1,2.66861605644226,1,1,0,1,0,0,0,1,0,0,5,0.439999997615814,1,120,130
31,58,54,53,49,38,56,1,0,0,0,5.81000024006222,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68,16,20,14,40,80,0,0,1,1.75958061218262,0,1,#N/A,0,0,0,1,1,0,0,5,1.30999994277954,1,130,130
32,64,54,56,62,57,59,0,1,0,0,14.6799997445197,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,70,12,12,12,62,11925,0,1,0,2.68648600578308,1,1,0,1,0,0,0,1,0,0,6,13.3999996185303,0,220,230
37,35,56,56,37,42,49,0,0,1,0,3.19999992815307,15.777870439749,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,71,16,8,11,30,119,0,0,1,1.16315078735352,0,1,0,0,1,0,0,1,0,0,2,9.5,1,155,170
33,51,60,47,43,48,53,0,1,0,0,12.079999617133,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,73,12,13,13,45,4888,0,0,1,2.49155116081238,0,1,0,1,0,0,0,1,0,0,5,15.6700000762939,1,195,220
34,66,61,62,53,59,65,0,1,0,0,23.9700015241022,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,72,16,4,12,42,5513,1,0,0,3.17680311203003,0,1,1,0,0,1,0,0,0,1,5,8.36999988555908,0,190,225
33,30,25,23,33,45,23,0,1,0,0,14.9099994104102,7.1934336948822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,67,8,12,11,40,4915,1,0,0,2.7020320892334,0,1,0,0,0,1,0,0,0,1,2,4.34999990463257,0,140,145
33,53,60,56,52,42,57,0,1,0,0,19.9500001483526,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68,18,12,12,40,3376,0,0,1,2.99322915077209,0,1,0,1,0,0,0,1,0,0,7,4.96000003814697,1,146,158
31,38,43,53,50,50,44,0,1,0,0,10.7600011016746,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,71,12,9,14,40,508,0,0,1,2.37583565711975,1,1,0,0,0,0,1,1,0,0,3,0.579999983310699,1,163,175
32,65,59,62,52,49,63,0,1,0,0,6.7300003989898,18.9970342190741,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,71,19,12,12,40,3240,1,0,0,1.90657520294189,0,1,0,0,1,0,0,1,0,0,3,1.85000002384186,1,160,160
31,50,52,44,58,52,49,0,1,0,1,18.2699991611921,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,71,12,17,16,40,11956,0,0,1,2.90526032447815,1,1,0,0,1,0,0,1,0,0,3,7.80999994277954,1,220,205
29,46,56,56,51,54,53,0,1,0,0,14.6099994791045,12.558706660424,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,13,14,11,50,606,0,0,1,2.68170619010925,1,1,0,1,0,0,0,1,0,0,5,0.810000002384186,1,270,220
33,36,41,38,37,35,37,0,1,0,0,9.49999955592324,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,72,12,8,16,50,248,0,0,1,2.25129175186157,1,1,1,0,1,0,0,1,0,0,4,0.540000021457672,1,160,186
36,66,56,59,62,70,61,0,1,0,1,38.4599955955701,16.8509250328574,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,75,17,17,16,40,5651,0,0,1,3.64961862564087,1,1,0,0,0,1,0,0,0,1,2,7.71000003814697,1,230,260
34,65,59,59,51,56,62,0,1,0,0,6.28999958799575,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69,12,12,12,45,569,0,0,1,1.83896100521088,1,1,0,1,0,0,0,1,0,0,4,12.6300001144409,1,138,162
35,35,54,47,33,50,44,0,1,0,0,9.6100004498292,9.33954288109891,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,72,10,10,12,40,715,1,0,0,2.26280426979065,1,1,0,1,0,0,0,1,0,0,3,1.96000003814697,1,160,160
35,43,57,35,37,50,44,0,1,0,0,6.50000022039036,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,70,13,12,14,40,5679,0,0,1,1.8718022108078,1,1,0,0,0,0,1,1,0,0,1,0.100000001490116,1,145,135
33,50,51,50,47,45,50,1,0,0,1,15.8200014346334,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,68,12,12,12,40,2920,0,0,1,2.76127505302429,0,1,0,0,1,0,0,1,0,0,6,4,1,170,175
30,57,55,53,58,56,56,0,1,0,0,18.069998390217,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,70,17,16,14,50,4058,0,0,1,2.89425301551819,0,1,0,0,0,1,0,0,0,1,2,5.01999998092651,0,168,189
34,43,43,50,38,41,44,0,0,1,0,6.86000012150414,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,70,12,16,14,50,1371,0,0,1,1.92570745944977,1,1,#N/A,0,0,1,0,0,0,1,4,12.3800001144409,1,160,190
33,66,59,56,61,71,61,0,1,0,0,24.8199969352096,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,72,17,12,12,44,1875,0,0,1,3.21164965629578,1,1,0,0,1,0,0,1,0,0,1,11.1499996185303,1,170,195
34,36,26,29,20,29,28,0,1,0,0,6.00000013043245,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,71,12,4,6,42,3822,0,0,1,1.7917594909668,1,1,1,1,0,0,0,1,0,0,5,2.44000005722046,1,160,165
30,50,43,44,48,36,46,1,0,0,0,10.3999988595371,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,13,12,12,37,11806,1,0,0,2.34180569648743,0,1,0,1,0,0,0,1,0,0,1,7.15000009536743,0,150,186
36,39,50,38,38,52,41,1,0,0,0,17.299997186652,11.4856520673156,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,74,12,12,12,40,1194,0,0,1,2.85070633888245,1,1,1,0,1,0,0,1,0,0,5,8.22999954223633,1,182,225
36,66,61,62,53,60,65,0,1,0,0,7.74999947579825,15.777870439749,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,75,16,18,16,40,3391,0,0,1,2.04769277572632,1,1,0,1,0,0,0,1,0,0,4,0.330000013113022,1,195,240
30,45,52,50,48,36,49,0,1,0,0,5.60000022434172,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,68,12,12,12,40,2632,1,0,0,1.72276663780212,1,1,#N/A,0,0,1,0,0,0,1,3,0.370000004768372,0,161,165
33,34,29,23,31,32,27,0,1,0,0,5.75000007152584,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,70,12,10,9,35,11969,0,0,1,1.74919986724854,1,1,0,0,0,1,0,1,0,0,9,0.730000019073486,0,150,145
33,55,60,50,62,57,56,0,1,0,0,6.35000012780074,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,66,13,12,12,40,2631,1,0,0,1.8484548330307,1,1,#N/A,0,0,1,0,0,0,1,3,0.75,0,160,157
33,47,50,53,49,50,50,0,1,0,0,19.3799980272434,15.777870439749,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,72,16,3,3,40,5244,0,1,0,2.96424150466919,1,1,0,0,0,0,1,1,0,0,6,7.32999992370606,1,210,235
36,53,57,56,53,56,56,0,1,0,0,19.1299985123808,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,75,16,14,14,40,5599,0,0,1,2.95125770568848,1,1,1,0,0,1,0,0,0,1,1,6.03999996185303,1,225,215
34,57,48,53,47,51,53,0,1,0,0,6.99999962979244,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,72,12,12,12,45,1891,0,0,1,1.94591009616852,1,1,0,0,1,0,0,1,0,0,2,1.35000002384186,0,135,150
37,49,57,50,53,47,52,0,1,0,0,9.00000035701358,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,73,12,10,10,40,1462,1,0,0,2.19722461700439,1,1,0,0,0,1,0,1,0,0,1,0.270000010728836,1,175,175
32,40,41,38,31,37,39,1,0,0,0,10.9199993733732,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,72,12,12,13,40,1256,0,0,1,2.39059591293335,1,1,0,0,0,1,0,0,0,1,2,1.60000002384186,1,165,190
35,61,55,53,48,48,57,0,1,0,0,6.75000037592745,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,76,12,12,12,45,259,0,0,1,1.90954256057739,1,1,0,0,1,0,0,1,0,0,2,1.16999995708466,1,255,265
31,38,42,41,31,29,39,0,1,0,0,6.99999962979244,8.26648828799056,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,74,9,12,12,32,767,0,0,1,1.94591009616852,1,1,0,1,0,0,0,1,0,0,3,8.36999988555908,1,150,169
35,54,59,50,42,53,54,0,1,0,0,9.88000049437861,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,72,14,6,13,40,5172,1,0,0,2.2905125617981,1,1,0,0,0,0,1,1,0,0,2,0.540000021457672,1,175,160
32,62,51,47,62,60,53,0,1,0,0,38.4599955955701,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,72,12,14,13,40,4629,0,0,1,3.64961862564087,1,1,0,0,0,0,1,1,0,0,1,11.210000038147,1,180,205
30,31,24,20,30,44,22,0,1,0,0,5.76999997521942,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,6,6,45,4130,1,0,0,1.75267207622528,1,1,0,0,0,1,0,0,0,1,4,5.07999992370606,1,175,175
35,53,51,56,52,51,53,0,1,0,0,9.15000054339561,10.4125974742073,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,73,11,12,11,40,722,0,0,1,2.21375393867493,0,1,0,1,0,0,0,1,0,0,6,14.789999961853,1,236,230
31,62,56,44,51,50,54,0,1,0,0,16.2499990715245,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,72,13,12,11,55,393,0,0,1,2.78809285163879,1,1,0,0,1,0,0,1,0,0,3,14.0799999237061,1,190,200
33,66,56,59,57,58,61,0,1,0,1,13.7500012321957,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,72,16,12,12,40,1930,0,0,1,2.62103891372681,1,1,0,0,1,0,0,1,0,0,1,4.90000009536743,1,190,180
36,62,61,59,48,45,62,1,0,0,0,28.8399978799749,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70,16,16,16,40,409,0,0,1,3.36176323890686,1,1,0,0,0,1,0,1,0,0,6,4.88000011444092,1,165,185
32,61,59,59,52,54,61,0,1,0,0,21.149997669504,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69,16,11,12,60,2019,0,0,1,3.05163979530334,1,1,0,1,0,0,0,1,0,0,3,8.25,0,155,175
30,42,38,38,52,45,38,0,1,0,1,13.6699995662159,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,72,12,12,14,45,42,0,0,1,2.6152036190033,1,1,0,0,1,0,0,1,0,0,1,2.88000011444092,0,230,270
29,53,52,44,44,45,50,0,1,0,0,25.0000015035392,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,72,12,14,12,40,4707,0,0,1,3.21887588500977,1,1,0,1,0,0,0,1,0,0,2,10.9200000762939,1,150,185
32,51,56,50,50,47,52,1,0,0,1,8.52000116180555,20.0700888121825,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,71,20,5,5,60,5245,0,0,1,2.14241647720337,1,1,1,0,0,1,0,1,0,0,6,1.21000003814697,1,235,260
35,61,57,59,59,57,60,1,0,0,1,11.2899990447194,14.7048158466407,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69,15,14,18,40,1505,0,0,1,2.42391729354858,1,1,0,0,0,1,0,0,0,1,1,3.53999996185303,1,150,180
29,57,47,47,54,37,50,0,0,1,0,16.0200016271944,17.9239796259658,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68,18,18,12,60,3357,0,0,1,2.77383804321289,1,1,0,1,0,0,0,1,0,0,5,0.649999976158142,1,161,240
32,39,42,41,43,39,40,1,0,0,0,20.0000006776018,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69,12,16,16,40,11770,0,0,1,2.99573230743408,1,1,0,0,1,0,0,1,0,0,1,9.46000003814697,1,165,168
36,64,52,56,55,49,58,0,1,0,0,9.00000035701358,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72,14,10,10,40,4738,0,0,1,2.19722461700439,1,1,0,1,0,0,0,1,0,0,4,12.1000003814697,0,180,200
30,46,51,50,43,41,49,0,1,0,0,7.25000019900104,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,72,12,12,12,40,4740,1,0,0,1.981001496315,1,1,0,1,0,0,0,1,0,0,0,0.310000002384186,0,135,175
31,58,44,41,57,44,48,0,1,0,0,17.2500005567155,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,73,12,14,15,45,5418,0,1,0,2.84781217575073,1,1,1,1,0,0,0,1,0,0,5,6.23000001907349,1,190,210
34,55,48,56,60,38,53,0,1,0,0,23.6000015233623,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,72,12,12,12,40,580,0,0,1,3.16124677658081,1,1,0,1,0,0,0,1,0,0,3,5.90000009536743,1,175,195
33,62,61,56,47,55,61,1,0,0,1,18.5999986223664,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,70,14,13,16,40,3461,0,0,1,2.92316150665283,1,1,0,0,0,1,0,1,0,0,5,13.2299995422363,1,180,185
33,58,54,62,52,38,59,0,1,0,0,10.0000003197544,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,73,12,6,12,40,5521,0,0,1,2.30258512496948,0,1,0,0,0,1,0,0,0,1,2,13.9399995803833,0,180,195
33,62,54,56,53,49,58,0,1,0,0,12.0000002837208,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,#N/A,12,12,12,44,453,0,0,1,2.4849066734314,1,1,0,0,1,0,0,1,0,0,1,6.26999998092651,1,#N/A,193
33,66,59,62,62,57,63,0,1,0,0,36.7400007540628,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,16,18,13,36,2984,0,0,1,3.60386610031128,1,1,0,0,1,0,0,1,0,0,3,11.1199998855591,1,165,185
33,50,41,32,42,41,40,0,1,0,0,12.5000007279614,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,69,12,8,12,40,310,0,0,1,2.52572870254517,1,1,0,0,0,1,0,1,0,0,4,1.01999998092651,1,150,170
34,58,52,50,60,60,53,0,1,0,0,11.449999791166,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,73,12,12,12,48,3589,0,0,1,2.43798971176147,1,1,0,1,0,0,0,1,0,0,2,15.9399995803833,1,172,180
